order_id,warehouse_id,lat,lng,weight,volume
ORD-0466,WH-001,10.873698,106.875746,38.32,0.722
ORD-0467,WH-003,10.871889,106.74265,11.75,0.069
ORD-0468,WH-002,10.874828,106.769053,9.77,0.744
ORD-0469,WH-002,10.653915,106.662147,25.91,0.658
ORD-0470,WH-002,10.882219,106.689783,86.77,0.458
ORD-0471,WH-002,10.819259,106.762169,60.66,0.594
ORD-0472,WH-003,10.831041,106.750238,146.28,0.052
ORD-0473,WH-002,10.708036,106.622805,92.75,0.495
ORD-0474,WH-003,10.749176,106.832066,9.3,0.226
ORD-0475,WH-002,10.772651,106.706743,141.47,0.351
ORD-0476,WH-003,10.796469,106.714022,116.96,0.243
ORD-0477,WH-001,10.828277,106.624611,27.36,0.572
ORD-0478,WH-003,10.688569,106.716887,57.3,0.082
ORD-0479,WH-002,10.761184,106.828404,19.82,0.079
ORD-0480,WH-002,10.762211,106.766422,64.17,0.031
ORD-0481,WH-002,10.788555,106.779077,118.74,0.692
ORD-0482,WH-001,10.722962,106.71634,17.28,0.722
ORD-0483,WH-001,10.79299,106.650875,60.21,0.12
ORD-0484,WH-002,10.717102,106.64378,29.25,0.228
ORD-0485,WH-002,10.771058,106.623076,41.5,0.205
ORD-0486,WH-003,10.773951,106.785001,71.39,0.117
ORD-0487,WH-001,10.887206,106.699665,94.93,0.645
ORD-0488,WH-002,10.760056,106.729185,124.41,0.524
ORD-0489,WH-003,10.684031,106.6962,142.36,0.169
ORD-0490,WH-002,10.694409,106.719472,51.27,0.591
ORD-0491,WH-003,10.772752,106.772764,40.15,0.307
ORD-0492,WH-002,10.741254,106.87962,33.97,0.798
ORD-0493,WH-001,10.820428,106.76503,143.19,0.375
ORD-0494,WH-003,10.702412,106.839306,125.54,0.065
ORD-0495,WH-002,10.818244,106.641754,48.91,0.21
ORD-0496,WH-001,10.828809,106.836723,15.72,0.793
ORD-0497,WH-002,10.795561,106.76031,138.91,0.697
ORD-0498,WH-002,10.785911,106.837216,57.13,0.717
ORD-0499,WH-003,10.798455,106.87432,20.86,0.206
ORD-0500,WH-003,10.738752,106.7941,11.42,0.787
ORD-0501,WH-003,10.811686,106.890043,53.08,0.639
ORD-0502,WH-001,10.652637,106.677622,79.05,0.42
ORD-0503,WH-003,10.821916,106.66631,59.25,0.376
ORD-0504,WH-003,10.797147,106.75014,55.02,0.029
ORD-0505,WH-001,10.723858,106.876164,17.45,0.667
ORD-0506,WH-003,10.685419,106.693567,71.02,0.173
ORD-0507,WH-002,10.737075,106.629287,109.69,0.367
ORD-0508,WH-001,10.725066,106.843056,21.69,0.681
ORD-0509,WH-003,10.677341,106.840015,139.84,0.595
ORD-0510,WH-003,10.693613,106.648041,86.18,0.767
ORD-0511,WH-001,10.849439,106.788928,32.03,0.529
ORD-0512,WH-002,10.657298,106.784232,33.61,0.478
ORD-0513,WH-002,10.651113,106.664439,45.36,0.566
ORD-0514,WH-001,10.794337,106.839851,82.85,0.299
ORD-0515,WH-001,10.764388,106.678706,130.08,0.427
ORD-0516,WH-003,10.728351,106.716592,61.92,0.1
ORD-0517,WH-002,10.861379,106.785209,122.99,0.568
ORD-0518,WH-002,10.879671,106.777051,102.46,0.257
ORD-0519,WH-001,10.726345,106.654913,105.55,0.414
ORD-0520,WH-002,10.799106,106.772442,66.34,0.394
ORD-0521,WH-003,10.823358,106.793578,149.99,0.448
ORD-0522,WH-002,10.722209,106.65613,127.09,0.499
ORD-0523,WH-002,10.88796,106.745383,33.29,0.313
ORD-0524,WH-003,10.77636,106.748491,104.28,0.338
ORD-0525,WH-002,10.772175,106.624801,9.47,0.611
ORD-0526,WH-002,10.658174,106.667453,46.86,0.627
ORD-0527,WH-003,10.83563,106.829776,84.71,0.099
ORD-0528,WH-001,10.716972,106.762932,148.68,0.438
ORD-0529,WH-001,10.840001,106.73241,36.69,0.346
ORD-0530,WH-003,10.857518,106.825404,48.17,0.799
ORD-0531,WH-002,10.715704,106.85866,17.61,0.694
ORD-0532,WH-001,10.843908,106.671084,122.55,0.474
ORD-0533,WH-002,10.865262,106.783079,67.08,0.497
ORD-0534,WH-001,10.853382,106.841632,87.66,0.431
ORD-0535,WH-003,10.784692,106.697096,107.09,0.239
ORD-0536,WH-002,10.888099,106.754324,135.52,0.654
ORD-0537,WH-001,10.890693,106.835707,138.22,0.794
ORD-0538,WH-003,10.681722,106.859824,41.2,0.572
ORD-0539,WH-001,10.840368,106.80287,75.97,0.466
ORD-0540,WH-002,10.806953,106.712552,15.95,0.638
ORD-0541,WH-001,10.750713,106.824941,105.73,0.703
ORD-0542,WH-002,10.887564,106.698187,5.36,0.622
ORD-0543,WH-003,10.673285,106.891645,97.05,0.561
ORD-0544,WH-001,10.848919,106.719315,145.38,0.662
ORD-0545,WH-002,10.717134,106.848503,53.97,0.467
ORD-0546,WH-003,10.863106,106.836491,134.65,0.612
ORD-0547,WH-001,10.674894,106.835167,71.64,0.108
ORD-0548,WH-001,10.760321,106.600203,143.91,0.17
ORD-0549,WH-003,10.877352,106.864644,48.77,0.701
ORD-0550,WH-002,10.673335,106.708131,16.95,0.535
ORD-0551,WH-003,10.691381,106.718902,49.3,0.563
ORD-0552,WH-001,10.757308,106.62736,18.8,0.179
ORD-0553,WH-001,10.683175,106.667857,103.6,0.017
ORD-0554,WH-003,10.735894,106.636178,129.75,0.558
ORD-0555,WH-002,10.667707,106.714921,110.96,0.091
ORD-0556,WH-002,10.74189,106.689777,60.49,0.653
ORD-0557,WH-001,10.810394,106.803141,14.92,0.455
ORD-0558,WH-003,10.812505,106.73203,109.75,0.506
ORD-0559,WH-001,10.879974,106.784823,69.15,0.182
ORD-0560,WH-001,10.685003,106.636947,110.85,0.288
ORD-0561,WH-002,10.728626,106.641949,45.16,0.077
ORD-0562,WH-003,10.80025,106.816354,46.31,0.754
ORD-0563,WH-001,10.861973,106.797522,48.74,0.419
ORD-0564,WH-003,10.697162,106.717525,98.69,0.629
ORD-0565,WH-001,10.773722,106.633823,77.44,0.479
ORD-0566,WH-003,10.872181,106.60362,57.36,0.26
ORD-0567,WH-002,10.865204,106.770514,57.98,0.55
ORD-0568,WH-002,10.888613,106.83111,7.42,0.063
ORD-0569,WH-002,10.703936,106.876774,142.56,0.324
ORD-0570,WH-002,10.807143,106.750315,65.24,0.564
ORD-0571,WH-001,10.810134,106.761297,27.14,0.076
ORD-0572,WH-001,10.777826,106.660959,122.17,0.434
ORD-0573,WH-002,10.796609,106.828967,99.23,0.518
ORD-0574,WH-002,10.824669,106.818988,127.74,0.056
ORD-0575,WH-001,10.881157,106.634796,93.78,0.053
ORD-0576,WH-003,10.835423,106.822197,22.32,0.569
ORD-0577,WH-003,10.652838,106.748924,55.27,0.419
ORD-0578,WH-003,10.714812,106.711561,113.72,0.7
ORD-0579,WH-003,10.871604,106.831429,9.26,0.648
ORD-0580,WH-002,10.780964,106.678885,146.38,0.506
ORD-0581,WH-002,10.763799,106.708037,77.44,0.458
ORD-0582,WH-002,10.689327,106.831999,134.67,0.543
ORD-0583,WH-001,10.707101,106.752647,11.39,0.692
ORD-0584,WH-001,10.661495,106.709193,138.43,0.151
ORD-0585,WH-001,10.788216,106.874184,112.4,0.341
ORD-0586,WH-002,10.712066,106.874756,51.39,0.663
ORD-0587,WH-003,10.743202,106.750612,135.78,0.152
ORD-0588,WH-003,10.895353,106.886224,14.99,0.377
ORD-0589,WH-002,10.843382,106.693209,17.53,0.371
ORD-0590,WH-002,10.700168,106.769142,49.07,0.502
ORD-0591,WH-002,10.742068,106.891557,149.68,0.623
ORD-0592,WH-003,10.875111,106.828145,40.54,0.015
ORD-0593,WH-002,10.655978,106.762464,97.21,0.558
ORD-0594,WH-001,10.887748,106.600439,100.31,0.681
ORD-0595,WH-003,10.726878,106.661558,147.55,0.342
ORD-0596,WH-001,10.89314,106.642712,45.57,0.045
ORD-0597,WH-001,10.874322,106.755928,106.62,0.304
ORD-0598,WH-003,10.671226,106.628673,24.36,0.658
ORD-0599,WH-001,10.797974,106.618685,101.05,0.113
ORD-0600,WH-002,10.715248,106.694503,121.12,0.564
